timestamp,Tweet Volume,Total Sentiment Value,Weighted Sentiment,BTC Value
8/19/2020 13:30,8579,-0.112080886,-961.541921,11744.16
8/19/2020 16:45,7970,-0.119645392,-953.5737742,11695.70333
8/19/2020 20:00,7268,-0.131213221,-953.6576902,11698.11667
8/19/2020 23:15,5731,-0.157786341,-904.2735203,11757.10667
8/20/2020 2:30,5027,-0.139024212,-698.8747137,11710.16333
8/20/2020 5:45,6069,-0.145047191,-880.2914022,11738.69667
8/20/2020 9:00,6511,-0.134373178,-874.903762,11794.39333
8/20/2020 12:15,8249,-0.108689182,-896.5770623,11805.56667
8/20/2020 15:30,8493,-0.096359677,-818.3827368,11846.75667
8/20/2020 18:45,7804,-0.105093616,-820.1505793,11841.23333
8/20/2020 22:00,6293,-0.103162301,-649.2003602,11833.46667
8/21/2020 1:15,5355,-0.161945736,-867.2194163,11831.03667
8/21/2020 4:30,5826,-0.184791018,-1076.592471,11835.65333
8/21/2020 7:45,6874,-0.115077667,-791.043883,11779.38333
8/21/2020 11:00,8251,-0.091426462,-754.359738,11704.72333
8/21/2020 14:15,9112,-0.079663254,-725.8915704,11702.02333
8/21/2020 17:30,8673,-0.09758035,-846.3143756,11675.13
8/21/2020 20:45,7581,-0.145050762,-1099.629827,11568.41333
8/22/2020 0:00,6329,-0.108907626,-689.276365,11462.74667
8/22/2020 3:15,4411,-0.149606677,-659.9150522,11522.36333
8/22/2020 6:30,5829,-0.109550656,-638.5707738,11577.33667
8/22/2020 9:45,6022,-0.124013594,-746.8098631,11581.06
8/22/2020 13:00,7358,-0.113666185,-836.3557892,11593.65667
8/22/2020 16:15,6516,-0.106218723,-692.1211991,11589.73333
8/22/2020 19:30,5917,-0.13698442,-810.5368131,11640.30333
8/22/2020 22:45,4946,-0.106615183,-527.3186951,11649.39667
8/23/2020 2:00,4233,-0.153440945,-649.5155202,11608.62667
8/23/2020 5:15,4638,-0.060773559,-281.8677666,11587.53
8/23/2020 8:30,4716,-0.127199835,-599.8744219,11549.20667
8/23/2020 11:45,6415,-0.111262154,-713.7467179,11599.18
8/23/2020 15:00,6979,-0.07433279,-518.7685414,11637.07
8/23/2020 18:15,6496,-0.088067502,-572.086493,11663.95
8/23/2020 21:30,5405,-0.123784842,-669.057071,11630.88667
8/24/2020 0:45,5043,-0.116010748,-585.0422022,11657.55
8/24/2020 4:00,5090,-0.093688625,-476.8751013,11723.45667
8/24/2020 7:15,6588,-0.142209903,-936.878841,11773.90333
8/24/2020 10:30,7227,-0.101476454,-733.3703331,11790.45333
8/24/2020 13:45,8701,-0.109122428,-949.474246,11755.06667
8/24/2020 17:00,7841,-0.09329658,-731.5384838,11735.08
8/24/2020 20:15,6872,-0.088369232,-607.2733623,11757.17333
8/24/2020 23:30,5678,-0.108618806,-616.7375805,11733.53
8/25/2020 2:45,4784,-0.080036137,-382.8928794,11675.89667
8/25/2020 6:00,6026,-0.150227073,-905.2683419,11580.63667
8/25/2020 9:15,6233,-0.138894508,-865.7294684,11531.72667
8/25/2020 12:30,8777,-0.099682803,-874.9159619,11421.95
8/25/2020 15:45,10036,-0.093127604,-934.6286337,11290.92
8/25/2020 19:00,8128,-0.141872384,-1153.138737,11317.53
8/25/2020 22:15,6340,-0.124018061,-786.2745067,11321.54333
8/26/2020 1:30,5420,-0.134875805,-731.0268631,11362.65
8/26/2020 4:45,5745,-0.155324531,-892.3394306,11346.25667
8/26/2020 8:00,6238,-0.117357867,-732.0783743,11387.24667
8/26/2020 11:15,7775,-0.074076326,-575.9434347,11389.83333
8/26/2020 14:30,8342,-0.103543576,-863.760511,11482.33333
8/26/2020 17:45,7411,-0.115799872,-858.1928514,11480.98333
8/26/2020 21:00,6338,-0.136445148,-864.789348,11467.09667
8/27/2020 0:15,5275,-0.122093797,-644.0447792,11417.22
8/27/2020 3:30,4978,-0.111877603,-556.9267077,11379.47333
8/27/2020 6:45,5989,-0.087205509,-522.2737934,11406.84667
8/27/2020 10:00,7092,-0.123084759,-872.9171108,11375.47
8/27/2020 13:15,9765,-0.063572199,-620.7825232,11384.75333
8/27/2020 16:30,9043,-0.081436351,-736.4289221,11234.84
8/27/2020 19:45,7593,-0.106163111,-806.0965018,11272.57667
8/27/2020 23:00,6182,-0.185511108,-1146.82967,11345.7
8/28/2020 2:15,4986,-0.13721983,-684.1780724,11376.33333
8/28/2020 5:30,5984,-0.114942538,-687.8161474,11402.01667
8/28/2020 8:45,6398,-0.100377181,-642.213204,11441.44333
8/28/2020 12:00,7780,-0.124965097,-972.2284547,11445.14667
8/28/2020 15:15,8503,-0.138707391,-1179.428946,11499.62
8/28/2020 18:30,7355,-0.121153958,-891.0873611,11490.93
8/28/2020 21:45,5585,-0.155614651,-869.1078258,11495.72
8/29/2020 1:00,4666,-0.139616915,-651.4525254,11490.91
8/29/2020 4:15,4859,-0.1298533,-630.9571847,11513.60667
8/29/2020 7:30,5625,-0.100031715,-562.6783969,11522.72333
8/29/2020 10:45,6012,-0.096621534,-580.8886624,11450.97
8/29/2020 14:00,7529,-0.091769303,-690.9310823,11485.07
8/29/2020 17:15,6913,-0.10434587,-721.3429993,11527.37667
8/29/2020 20:30,5907,-0.144680507,-854.6277548,11498.66333
8/29/2020 23:45,5256,-0.117697792,-618.6195948,11575.57667
8/30/2020 3:00,4361,-0.109953355,-479.5065812,11599.38333
8/30/2020 6:15,5062,-0.101610137,-514.3505135,11579.86667
8/30/2020 9:30,5817,-0.041894131,-243.69816,11591.41667
8/30/2020 12:45,6987,-0.068916843,-481.521982,11623.91
8/30/2020 16:00,7704,-0.061717633,-475.4726446,11640.51
8/30/2020 19:15,6702,-0.109162305,-731.6057681,11628.19333
8/30/2020 22:30,5954,-0.079679696,-474.41291,11679.17667
8/31/2020 1:45,5184,-0.162805446,-843.9834321,11676.53333
8/31/2020 5:00,5631,-0.190133005,-1070.638951,11632.54667
8/31/2020 8:15,6135,-0.128455605,-788.0751367,11625.50667
8/31/2020 11:30,8085,-0.10979753,-887.7130301,11708.25
8/31/2020 14:45,8835,-0.118949403,-1050.917976,11717.02333
8/31/2020 18:00,8058,-0.123497329,-995.1414771,11684.43667
8/31/2020 21:15,6341,-0.153328523,-972.2561643,11611.09
9/1/2020 0:30,5470,-0.144933741,-792.7875633,11650.33
9/1/2020 3:45,5971,-0.149152677,-890.5906344,11800.10333
9/1/2020 7:00,7912,-0.088826056,-702.7917551,11909.54
9/1/2020 10:15,8488,-0.124266571,-1054.774655,11886.04667
9/1/2020 13:30,10645,-0.070064138,-745.832749,11958.2
9/1/2020 16:45,9679,-0.105348974,-1019.672719,11972.97667
9/1/2020 20:00,7964,-0.120837006,-962.3459158,11993.33
9/1/2020 23:15,6348,-0.11918227,-756.56905,11922.35667
9/2/2020 2:30,5471,-0.148995011,-815.1517052,11868.11
9/2/2020 5:45,6562,-0.104662351,-686.7943473,11747.59
9/2/2020 9:00,8579,-0.109279767,-937.5111211,11492.15
9/2/2020 12:15,9603,-0.124234313,-1193.022108,11340.01333
9/2/2020 15:30,9086,-0.139179305,-1264.583165,11328.37
9/2/2020 18:45,7776,-0.136515796,-1061.54683,11357.41333
9/2/2020 22:00,6511,-0.158038789,-1028.990555,11397.49667
9/3/2020 1:15,5737,-0.196564447,-1127.690232,11364.94
9/3/2020 4:30,6004,-0.150569285,-904.0179871,11310.95333
9/3/2020 7:45,6273,-0.127590215,-800.3734187,11303.74667
9/3/2020 11:00,10776,-0.08716402,-939.2794795,10976.15333
9/3/2020 14:15,10839,-0.094529624,-1024.606595,10736.92333
9/3/2020 17:30,8732,-0.096020429,-838.450386,10701.92333
9/3/2020 20:45,8603,-0.098482635,-847.2461089,10352.61667
9/4/2020 0:00,7416,-0.111620838,-827.7801346,10255.77
9/4/2020 3:15,5969,-0.125308932,-747.9690151,10282.36333
9/4/2020 6:30,7400,-0.12854733,-951.250242,10349.55333
9/4/2020 9:45,7104,-0.092141068,-654.5701471,10451.09333
9/4/2020 13:00,10286,-0.147725923,-1519.508844,10301.10333
9/4/2020 16:15,8253,-0.128435975,-1059.982102,10447.61667
9/4/2020 19:30,7283,-0.137560628,-1001.854054,10542.47
9/4/2020 22:45,5307,-0.185591878,-984.9360965,10486.88
9/5/2020 2:00,4380,-0.103363517,-452.7322045,10442.60333
9/5/2020 5:15,5191,-0.135224692,-701.9513762,10400.38
9/5/2020 8:30,5903,-0.140372762,-828.6204141,10254.11
9/5/2020 11:45,8599,-0.116697611,-1003.482757,10211.73
9/5/2020 15:00,7617,-0.11745814,-894.6786524,10152.27
9/5/2020 18:15,9152,-0.107484017,-983.6937236,10047.67
9/5/2020 21:30,5862,-0.144756379,-848.5618937,10124.64667
9/6/2020 0:45,4927,-0.091434395,-450.4972642,10150.71667
9/6/2020 4:00,4716,-0.222625456,-1049.90165,10118.74
9/6/2020 7:15,5490,-0.097204355,-533.651909,10207.69667
9/6/2020 10:30,5602,-0.169199316,-947.8545682,10228.88333
9/6/2020 13:45,6859,-0.147815399,-1013.865822,10212.31667
9/6/2020 17:00,6793,-0.152078327,-1033.068075,10232.52333
9/6/2020 20:15,5880,-0.167656365,-985.8194262,10248.17667
9/6/2020 23:30,4896,-0.18595117,-910.4169283,10246.53
9/7/2020 2:45,4560,-0.163852628,-747.1679837,10144.98333
9/7/2020 6:00,6235,-0.20215095,-1260.411173,10122.31333
9/7/2020 9:15,6550,-0.151676389,-993.480348,10041.58667
9/7/2020 12:30,9333,-0.143021083,-1334.815768,10047.66667
9/7/2020 15:45,8576,-0.119273501,-1022.889545,10169.96
9/7/2020 19:00,7221,-0.162999967,-1177.022762,10165.37667
9/7/2020 22:15,6068,-0.178912943,-1085.643738,10326.08
9/8/2020 1:30,5166,-0.144128498,-744.5678207,10285.79333
9/8/2020 4:45,6057,-0.230764201,-1397.738765,10264.79
9/8/2020 8:00,7013,-0.190498984,-1335.969375,10101.68333
9/8/2020 11:15,8670,-0.156504944,-1356.897864,10040.88
9/8/2020 14:30,8481,-0.115797176,-982.0758497,10122.36667
9/8/2020 17:45,8655,-0.139435783,-1206.816702,10042.84
9/8/2020 21:00,7314,-0.142743358,-1044.02492,10046.73333
9/9/2020 0:15,5460,-0.143375072,-782.8278931,10049.61667
9/9/2020 3:30,5002,-0.110226344,-551.3521727,10064.93667
9/9/2020 6:45,6423,-0.137463884,-882.9305269,10155.36
9/9/2020 10:00,7566,-0.170719455,-1291.663397,10207.86667
9/9/2020 13:15,9078,-0.15460345,-1403.490119,10230.79333
9/9/2020 16:30,8172,-0.167947976,-1372.47086,10283.21
9/9/2020 19:45,8291,-0.091769143,-760.8579646,10267.43
9/9/2020 23:00,7273,-0.105750715,-769.1249502,10320.95667
9/10/2020 2:15,6142,-0.115370947,-708.6083565,10378.96667
9/10/2020 5:30,6719,-0.120995907,-812.9714991,10309.03333
9/10/2020 8:45,6621,-0.16446372,-1088.91429,10282.34
9/10/2020 12:00,9416,-0.103072967,-970.5350573,10380.65
9/10/2020 15:15,8965,-0.128046685,-1147.938531,10331.53333
9/10/2020 18:30,7856,-0.161936291,-1272.171502,10301.50667
9/10/2020 21:45,6322,-0.153248746,-968.8385722,10339.65667
9/11/2020 1:00,5752,-0.123130528,-708.2467971,10266.87667
9/11/2020 4:15,5582,-0.106632672,-595.2235751,10261.48667
9/11/2020 7:30,6904,-0.105762977,-730.1875932,10291.17
9/11/2020 10:45,7592,-0.101042074,-767.1114258,10273.56
9/11/2020 14:00,8495,-0.134874026,-1145.754851,10293.28
9/11/2020 17:15,7647,-0.122286899,-935.1279167,10306.06333
9/11/2020 20:30,6613,-0.18472289,-1221.572472,10363.83667
9/11/2020 23:45,5662,-0.179136367,-1014.27011,10355.50667
9/12/2020 3:00,4849,-0.177323672,-859.8424855,10343.22
9/12/2020 6:15,5395,-0.184636343,-996.1130705,10337.8
9/12/2020 9:30,5264,-0.140009926,-737.0122505,10323.87
9/12/2020 12:45,7101,-0.126252363,-896.5180297,10337.24333
9/12/2020 16:00,7536,-0.103778801,-782.0770443,10425.22667
9/12/2020 19:15,6647,-0.13993074,-930.1196288,10431.55
9/12/2020 22:30,5309,-0.181696285,-964.6255771,10425.59
9/13/2020 1:45,4775,-0.167060409,-797.713453,10504.96667
9/13/2020 5:00,4924,-0.162005737,-797.716249,10544.32
9/13/2020 8:15,5296,-0.164491114,-871.1449397,10482.96
9/13/2020 11:30,6526,-0.102031432,-665.8571252,10343.96333
9/13/2020 14:45,7221,-0.135061426,-975.2785571,10278.37667
9/13/2020 18:00,6845,-0.130175122,-891.0487101,10290.72333
9/13/2020 21:15,5395,-0.190511091,-1027.807336,10307.07333
9/14/2020 0:30,4904,-0.145034883,-711.2510662,10319.41
9/14/2020 3:45,4655,-0.203656996,-948.0233164,10348.70667
9/14/2020 7:00,6676,-0.179330253,-1197.208769,10394.62
9/14/2020 10:15,7576,-0.117723319,-891.8718647,10536.09667
9/14/2020 13:30,9255,-0.112151912,-1037.965946,10677.74667
9/14/2020 16:45,8021,-0.103303061,-828.5938523,10683.71667
9/14/2020 20:00,7218,-0.173665305,-1253.516171,10673.92
9/14/2020 23:15,6055,-0.115971362,-702.2065969,10731.35667
9/15/2020 2:30,5743,-0.056001014,-321.6138234,10755.20333
9/15/2020 5:45,6223,-0.094926177,-590.7255995,10675.14667
9/15/2020 9:00,9297,0.016616165,154.480486,10791.23
9/15/2020 12:15,14122,-0.029584832,-417.7969975,10814.97667
9/15/2020 15:30,12519,-0.054358912,-680.5192193,10761.93333
9/15/2020 18:45,11285,-0.045097564,-508.9260097,10829.87
9/15/2020 22:00,9256,-0.09611157,-889.6086919,10745.45667
9/16/2020 1:15,8128,-0.113684234,-924.025454,10767.48667
9/16/2020 4:30,8177,-0.090230728,-737.8166629,10845.81333
9/16/2020 7:45,8532,-0.089170992,-760.8069037,10866.87333
9/16/2020 11:00,11614,-0.033173374,-385.2755656,10904.43333
9/16/2020 14:15,13628,-0.059812653,-815.1268351,10988.39667
9/16/2020 17:30,11265,-0.062826625,-707.7419306,11024.09333
9/16/2020 20:45,9899,-0.129961045,-1286.484384,10979
9/17/2020 0:00,9221,-0.071068234,-655.3201857,10958.34
9/17/2020 3:15,7675,-0.074593342,-572.5038999,10888.03667
9/17/2020 6:30,8512,-0.146166678,-1244.170763,10878.38333
9/17/2020 9:45,9468,-0.050375119,-476.9516267,10828.44667
9/17/2020 13:00,12826,-0.071404377,-915.8325394,10819.59
9/17/2020 16:15,12489,-0.099061059,-1237.173566,10870.12333
9/17/2020 19:30,12012,-0.064481911,-774.5567149,10927.90667
9/17/2020 22:45,8404,-0.070164347,-589.6611722,10915.44667
9/18/2020 2:00,7752,-0.080710903,-625.6709201,10908.85
9/18/2020 5:15,8086,-0.078784658,-637.0527446,10936.72333
9/18/2020 8:30,8938,-0.061521466,-549.8788631,10984.14667
9/18/2020 11:45,11282,-0.005395405,-60.87095921,10950.53333
9/18/2020 15:00,12187,-0.033006848,-402.2544566,10866.67333
9/18/2020 18:15,10845,-0.072756556,-789.0448498,10875.39667
9/18/2020 21:30,8131,-0.091862046,-746.930296,10938.10667
9/19/2020 0:45,6788,-0.015626034,-106.0695188,10963.70667
9/19/2020 4:00,6384,-0.07752929,-494.9469874,10950.40667
9/19/2020 7:15,7359,-0.089783837,-660.7192565,10934.06
9/19/2020 10:30,8679,-0.067025881,-581.7176212,11071.15667
9/19/2020 13:45,10830,-0.052568506,-569.31692,11077.05667
9/19/2020 17:00,10037,-0.074505456,-747.8112619,11052.53
9/19/2020 20:15,8092,-0.059359433,-480.3365318,11058.61333
9/19/2020 23:30,7203,-0.066851351,-481.5302813,10980.08333
9/20/2020 2:45,6221,-0.043170292,-268.5623865,10945.38667
9/20/2020 6:00,7315,-0.100020519,-731.6500965,10958.26333
9/20/2020 9:15,6934,-0.095199777,-660.1152537,10898.11667
9/20/2020 12:30,10137,-0.072568047,-735.6222924,10853.07667
9/20/2020 15:45,9975,-0.092855006,-926.2286849,10856.55333
9/20/2020 19:00,9239,-0.037421409,-345.7363978,10852.43
9/20/2020 22:15,8286,-0.05492627,-455.1190732,10926.24667
9/21/2020 1:30,6869,-0.065579549,-450.4659221,10956.42667
9/21/2020 4:45,7540,-0.072375677,-545.7126046,10922.37
9/21/2020 8:00,9369,-0.126124966,-1181.664806,10740.7
9/21/2020 11:15,12167,-0.065586202,-797.9873197,10547.79
9/21/2020 14:30,14092,-0.086835969,-1223.692475,10393.09
9/21/2020 17:45,11341,-0.099006282,-1122.830244,10462.28
9/21/2020 21:00,9129,-0.098061257,-895.2012152,10461.28333
9/22/2020 0:15,7602,-0.12032555,-914.7148311,10447.54333
9/22/2020 3:30,6739,-0.072390173,-487.8373758,10451.95667
9/22/2020 6:45,7733,-0.004424082,-34.21142611,10429.36333
9/22/2020 10:00,9152,-0.043947623,-402.2086457,10472.01
9/22/2020 13:15,12240,-0.050904243,-623.0679343,10475.02667
9/22/2020 16:30,12107,-0.044437602,-538.0060474,10474.42333
9/22/2020 19:45,10046,-0.041717506,-419.0940653,10514.91667
9/22/2020 23:00,8178,-0.067764448,-554.1776557,10515.86333
9/23/2020 2:15,6994,-0.080445767,-562.6376944,10483.37333
9/23/2020 5:30,7885,-0.057228577,-451.2473296,10439.14667
9/23/2020 8:45,8111,-0.096697456,-784.3130656,10468.18333
9/23/2020 12:00,11349,-0.034656176,-393.3129414,10491.5
9/23/2020 15:15,10685,-0.058383319,-623.8257635,10452.18333
9/23/2020 18:30,11224,-0.041142919,-461.7881229,10283.29333
9/23/2020 21:45,8081,-0.040901104,-330.5218214,10263.85667
9/24/2020 1:00,7473,-0.041645685,-311.218204,10302.44333
9/24/2020 4:15,6464,-0.128842264,-832.8363945,10295.39
9/24/2020 7:30,7601,-0.093981812,-714.355753,10320.37333
9/24/2020 10:45,9840,-0.069993287,-688.7339441,10374.17
9/24/2020 14:00,12734,0.002137401,27.21766433,10575.41
9/24/2020 17:15,11516,-0.029475254,-339.4370251,10653.80333
9/24/2020 20:30,10546,-0.085974035,-906.6821731,10709.28
9/24/2020 23:45,7708,-0.055782577,-429.9721035,10716.77
9/25/2020 3:00,7191,-0.069200736,-497.6224926,10664.72
9/25/2020 6:15,7699,-0.126479452,-973.7653009,10630.63333
9/25/2020 9:30,9157,-0.083181992,-761.6975007,10615.83667
9/25/2020 12:45,12017,-0.031691624,-380.8382456,10623.85
9/25/2020 16:00,11412,-0.050237982,-573.3158506,10688.28667
9/25/2020 19:15,10067,-0.109795923,-1105.315557,10715.30333
9/25/2020 22:30,8519,-0.070815884,-603.2805158,10682.39
9/26/2020 1:45,7192,-0.087438538,-628.8579653,10718.85
9/26/2020 5:00,7752,-0.022681361,-175.8259105,10726.37
9/26/2020 8:15,7298,-0.022709875,-165.7366678,10702.25
9/26/2020 11:30,9708,-0.08373105,-812.8610334,10703.96333
9/26/2020 14:45,10086,-0.053670792,-541.3236081,10725.74333
9/26/2020 18:00,8992,-0.1067785,-960.152272,10732.5
9/26/2020 21:15,7415,-0.099575501,-738.3523399,10739.17667
9/27/2020 0:30,6648,-0.088798224,-590.3305932,10771.31333
9/27/2020 3:45,6551,-0.058462115,-382.9853154,10702.61667
9/27/2020 7:00,7642,-0.06314576,-482.5598979,10652.26
9/27/2020 10:15,9027,-0.022831293,-206.0980819,10649.33333
9/27/2020 13:30,9947,-0.030532105,-303.7028484,10716.58667
9/27/2020 16:45,9466,-0.033468844,-316.8160773,10725.70667
9/27/2020 20:00,8237,-0.093677543,-771.6219217,10733.95333
9/27/2020 23:15,7805,-0.094946769,-741.059532,10862.97333
9/28/2020 2:30,6464,-0.052664301,-340.4220417,10889.52667
9/28/2020 5:45,7257,-0.051920291,-376.7855518,10859.83
9/28/2020 9:00,8478,-0.067622867,-573.3066664,10884.45
9/28/2020 12:15,11351,-0.03802449,-431.615986,10896.25
9/28/2020 15:30,10557,-0.074160747,-782.9150061,10878.31333
9/28/2020 18:45,9865,-0.127553929,-1258.31951,10869.18
9/28/2020 22:00,8722,-0.076244519,-665.0046947,10751.11
9/29/2020 1:15,7223,-0.055620961,-401.7502013,10694.2
9/29/2020 4:30,7030,-0.108014924,-759.3449157,10719.25
9/29/2020 7:45,8470,-0.081771727,-692.6065277,10754.34
9/29/2020 11:00,10475,-0.097984608,-1026.388769,10763.94667
9/29/2020 14:15,11579,-0.087804524,-1016.688583,10698.16
9/29/2020 17:30,10738,-0.065502652,-703.3674772,10728.32667
9/29/2020 20:45,9289,-0.065282596,-606.4100342,10814.38667
9/30/2020 0:00,10412,-0.073072295,-760.8287355,10791.79333
9/30/2020 3:15,7519,-0.05223495,-392.7545891,10730.06667
9/30/2020 6:30,8158,-0.121039971,-987.4440834,10696.89667
9/30/2020 9:45,8456,-0.076897373,-650.2441861,10713.97667
9/30/2020 13:00,12799,-0.001515646,-19.39875315,10757.11667
9/30/2020 16:15,12921,0.019199267,248.0737289,10727.71333
9/30/2020 19:30,10519,-0.028144754,-296.0546673,10728.47667
9/30/2020 22:45,8207,-0.038776363,-318.2376111,10807.31667
10/1/2020 2:00,8039,-0.02605965,-209.4935264,10813.44
10/1/2020 5:15,7596,-0.060412009,-458.8896204,10872.33
10/1/2020 8:30,8638,-0.039328621,-339.7206282,10881.46333
10/1/2020 11:45,10970,-0.029071183,-318.9108775,10864.63
10/1/2020 15:00,18139,-0.045204043,-819.956136,10620.93
10/1/2020 18:15,13747,-0.045382318,-623.8707255,10586.77667
10/1/2020 21:30,10536,-0.005124662,-53.99343883,10601.43
10/2/2020 0:45,8837,0.021050059,186.0193714,10630.67
10/2/2020 4:00,10307,-0.02145948,-221.1828604,10517.87
10/2/2020 7:15,9201,-0.085446374,-786.1920872,10440.00667
10/2/2020 10:30,12751,0.027237413,347.3042532,10476.69
10/2/2020 13:45,12262,-0.026533665,-325.3558002,10533.61667
10/2/2020 17:00,10532,-0.001886133,-19.86475276,10532.01
10/2/2020 20:15,9498,-0.031199293,-296.3308849,10536.32667
10/2/2020 23:30,6766,-0.055632558,-376.4098874,10544.14
10/3/2020 2:45,6484,-0.050662527,-328.4958251,10544.10333
10/3/2020 6:00,7223,-0.04687239,-338.559273,10519.61333
10/3/2020 9:15,6988,-0.023228551,-162.3211144,10535.57333
10/3/2020 12:30,8984,0.019852975,178.3591274,10537.97667
10/3/2020 15:45,9619,-0.019939025,-191.7934815,10567.94667
10/3/2020 19:00,8159,-0.023446384,-191.2990471,10555.40333
10/3/2020 22:15,6888,-0.024021964,-165.463288,10537.37667
10/4/2020 1:30,6084,0.022971618,139.7593239,10555.59
10/4/2020 4:45,6400,0.064036366,409.8327424,10602.06333
10/4/2020 8:00,6591,0.060503237,398.7768351,10594.04333
10/4/2020 11:15,7556,-0.03665489,-276.9643488,10599.13333
10/4/2020 14:30,9202,-0.039798018,-366.2213616,10599.02
10/4/2020 17:45,9331,0.020652944,192.7126205,10645.98667
10/4/2020 21:00,8212,-0.007438233,-61.0827694,10692.44
10/5/2020 0:15,6372,-0.042319892,-269.6623518,10695.95333
10/5/2020 3:30,5821,-0.019260771,-112.116948,10649.59667
10/5/2020 6:45,7131,-0.030334991,-216.3188208,10668.14333
10/5/2020 10:00,9081,0.026063187,236.6798011,10693.42333
10/5/2020 13:15,10616,-0.055031075,-584.2098922,10730.12
10/5/2020 16:30,10265,-0.011173926,-114.7003504,10719.53333
10/5/2020 19:45,10327,-0.076358759,-788.5569042,10747.02667
10/5/2020 23:00,7997,-0.044595103,-356.6270387,10766.87333
10/6/2020 2:15,6795,-0.03500591,-237.8651585,10764.75333
10/6/2020 5:30,7490,-0.006759336,-50.62742664,10731.16
10/6/2020 8:45,8139,-0.03223538,-262.3637578,10704.01
10/6/2020 12:00,11005,-0.075575956,-831.7133958,10666.74667
10/6/2020 15:15,11534,-0.054187411,-624.9975985,10713.78667
10/6/2020 18:30,10968,-0.100610011,-1103.490601,10611.76667
10/6/2020 21:45,8892,-0.024501876,-217.8706814,10589.97
10/7/2020 1:00,7806,0.002502814,19.53696608,10577.55
10/7/2020 4:15,7301,-0.067915895,-495.8539494,10604.98667
10/7/2020 7:30,8264,-0.078223741,-646.4409956,10591.49
10/7/2020 10:45,9513,-0.035446799,-337.2053989,10608.34667
10/7/2020 14:00,11569,-0.030901302,-357.4971628,10622.36
10/7/2020 17:15,10241,4.05E-05,0.4147605,10649.64333
10/7/2020 20:30,10162,-0.051134214,-519.6258827,10662.94
10/7/2020 23:45,7927,-0.045185288,-358.183778,10642.63333
10/8/2020 3:00,7282,-0.058737547,-427.7268173,10628.03667
10/8/2020 6:15,9097,-0.029153271,-265.2073063,10574.11333
10/8/2020 9:30,8731,-0.074705643,-652.254969,10612.73667
10/8/2020 12:45,17086,-0.006517608,-111.3598503,10817.17
10/8/2020 16:00,14768,-0.036124819,-533.491327,10889.37
10/8/2020 19:15,11610,-0.054449306,-632.1564427,10887.97
10/8/2020 22:30,9043,-0.03465712,-313.4043362,10893.27667
10/9/2020 1:45,7739,-0.049363039,-382.0205588,10887.47667
10/9/2020 5:00,8098,-0.08953057,-725.0185559,10874.55
10/9/2020 8:15,8816,-0.039274192,-346.2412767,11006.41
10/9/2020 11:30,12062,-0.011478611,-138.4550059,11058.12667
10/9/2020 14:45,13596,-0.014750361,-200.5459082,11065.66
10/9/2020 18:00,11256,-0.073843836,-831.186218,11033.52333
10/9/2020 21:15,8793,-0.083888439,-737.6310441,11064.52
10/10/2020 0:30,9420,-0.068903211,-649.0682476,11307.74
10/10/2020 3:45,7133,-0.008391784,-59.85859527,11378.59667
10/10/2020 7:00,8200,-0.092842008,-761.3044656,11304.50667
10/10/2020 10:15,8480,-0.068778654,-583.2429859,11309.4
10/10/2020 13:30,10584,-0.004049054,-42.85518754,11351.46667
10/10/2020 16:45,10088,-0.043868187,-442.5422705,11350.16333
10/10/2020 20:00,8570,-0.106730948,-914.6842244,11322.84667
10/10/2020 23:15,8081,-0.040862526,-330.2100726,11338.92
10/11/2020 2:30,6355,-0.019723991,-125.3459628,11333.05333
10/11/2020 5:45,6639,-0.029528459,-196.0394393,11347.65667
10/11/2020 9:00,7381,-0.079256228,-584.9902189,11368.89667
10/11/2020 12:15,10144,-0.005788899,-58.72259146,11406.83
10/11/2020 15:30,10580,-0.024415545,-258.3164661,11403.11
10/11/2020 18:45,9118,-0.087064547,-793.8545395,11343.60333
10/11/2020 22:00,7871,-0.070722039,-556.653169,11355.67333
10/12/2020 1:15,6858,-0.04657887,-319.4378905,11382.73333
10/12/2020 4:30,7154,-0.055768339,-398.9666972,11376.53667
10/12/2020 7:45,9366,0.016019312,150.0368762,11294.08333
10/12/2020 11:00,11909,0.021037141,250.5313122,11413.33667
10/12/2020 14:15,14686,0.000325728,4.783641408,11521.2
10/12/2020 17:30,12149,-0.029420713,-357.4322422,11559.56333
10/12/2020 20:45,10799,-0.039711362,-428.8429982,11575.72333
10/13/2020 0:00,8534,-0.004722373,-40.30073118,11480.01667
10/13/2020 3:15,7906,-0.026195799,-207.1039869,11487.97333
10/13/2020 6:30,10494,-0.071279236,-748.0043026,11466.74
10/13/2020 9:45,10085,-0.0236535,-238.5455475,11474.39333
10/13/2020 13:00,16093,0.010222894,164.5170331,11369.31667
10/13/2020 16:15,14978,0.027419266,410.6857661,11390.67667
10/13/2020 19:30,12090,0.052835806,638.7848945,11426.48667
10/13/2020 22:45,9244,0.032743424,302.6802115,11445.7
10/14/2020 2:00,8903,0.057357126,510.6504928,11403.95333
10/14/2020 5:15,8850,0.044214646,391.2996171,11414.64333
10/14/2020 8:30,9913,0.09984176,989.7313669,11399.42667
10/14/2020 11:45,13537,0.111319507,1506.932166,11425.26
10/14/2020 15:00,13790,0.051015997,703.5105986,11353.02667
10/14/2020 18:15,13801,0.053127057,733.2065137,11359.43333
10/14/2020 21:30,13392,-0.069272149,-927.6926194,11400.19
