timestamp,BTC Value
4/13/2020 14:15,6748.746667
4/13/2020 17:30,6790.286667
4/13/2020 20:45,6840.156667
4/14/2020 0:00,6839.913333
4/14/2020 3:15,6874.756667
4/14/2020 6:30,6813.37
4/14/2020 9:45,6832.446667
4/14/2020 13:00,6900.66
4/14/2020 16:15,6908.776667
4/14/2020 19:30,6881.456667
4/14/2020 22:45,6860.553333
4/15/2020 2:00,6895.163333
4/15/2020 5:15,6883.47
4/15/2020 8:30,6809.7
4/15/2020 11:45,6734.75
4/15/2020 15:00,6739.973333
4/15/2020 18:15,6743.063333
4/15/2020 21:30,6595.68
4/16/2020 0:45,6619.756667
4/16/2020 4:00,6756.243333
4/16/2020 7:15,7004.68
4/16/2020 10:30,7011.533333
4/16/2020 13:45,7010.546667
4/16/2020 17:00,7026.316667
4/16/2020 20:15,7100.82
4/16/2020 23:30,7084.123333
4/17/2020 2:45,7059.863333
4/17/2020 6:00,7054.763333
4/17/2020 9:15,7086.43
4/17/2020 12:30,7047.906667
4/17/2020 15:45,7040.436667
4/17/2020 19:00,7058.446667
4/17/2020 22:15,7078.106667
4/18/2020 1:30,7082.973333
4/18/2020 4:45,7094.456667
4/18/2020 8:00,7079.77
4/18/2020 11:15,7178.343333
4/18/2020 14:30,7203.833333
4/18/2020 17:45,7209.076667
4/18/2020 21:00,7238.793333
4/19/2020 0:15,7219.35
4/19/2020 3:30,7175.046667
4/19/2020 6:45,7158.086667
4/19/2020 10:00,7151.45
4/19/2020 13:15,7114.133333
4/19/2020 16:30,7139.11
4/19/2020 19:45,7162.576667
4/19/2020 23:00,7143.693333
4/20/2020 2:15,7175.27
4/20/2020 5:30,7157.446667
4/20/2020 8:45,7029.82
4/20/2020 12:00,7028.213333
4/20/2020 15:15,6928.866667
4/20/2020 18:30,6847.133333
4/20/2020 21:45,6869.466667
4/21/2020 1:00,6869.53
4/21/2020 4:15,6866.653333
4/21/2020 7:30,6828.823333
4/21/2020 10:45,6810.713333
4/21/2020 14:00,6839.353333
4/21/2020 17:15,6876.956667
4/21/2020 20:30,6860.99
4/21/2020 23:45,6857.313333
4/22/2020 3:00,6881.513333
4/22/2020 6:15,6936.53
4/22/2020 9:30,6945.66
4/22/2020 12:45,7055.846667
4/22/2020 16:00,7105.493333
4/22/2020 19:15,7103.273333
4/22/2020 22:30,7138.866667
4/23/2020 1:45,7134.676667
4/23/2020 5:00,7079.7
4/23/2020 8:15,7080.243333
4/23/2020 11:30,7413.086667
4/23/2020 14:45,7534.78
4/23/2020 18:00,7539.553333
4/23/2020 21:15,7512.546667
4/24/2020 0:30,7515.626667
4/24/2020 3:45,7522.406667
4/24/2020 7:00,7553.336667
4/24/2020 10:15,7516.98
4/24/2020 13:30,7477.146667
4/24/2020 16:45,7519.436667
4/24/2020 20:00,7509.23
4/24/2020 23:15,7482.06
